0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2011,1122,2211,1102,0200,0020,2000,0022,2200,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2011,1122,2211,1121,2100,0020,2000,0002,0200,0001,0100,0022,2200,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2000,0012,1222,2202,0200,0020,2001,0112,1200,0011,1100,0002,0201,0110,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2000,0020,2001,0102,0210,1000,0022,2202,0200,0010,1001,0120,2010,1010,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2000,0020,2022,2212,1200,0012,1201,0102,0200,0011,1100,0001,0100,0010,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2000,0020,2011,1122,2211,1100,0001,0121,2100,0002,0200,0010,1000,0012,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2011,1120,2000,0012,1222,2212,1200,0001,0100,0011,1100,0010,1000,0020,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2011,1110,1020,2010,1021,2120,2012,1202,0201,0102,0212,1211,1101,0120,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2011,1102,0211,1120,2010,1020,2001,0120,2022,2201,0122,2202,0200,0012,
0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2000,0020,2012,1202,0202,0211,1101,0101,0120,2001,0102,0200,0002,0210,
1002,0202,0221,2120,2020,2001,0100,0010,1000,0012,1212,1220,2022,2220,2000,0011,1101,0102,0222,2202,0220,2010,1022,2211,1121,2102,0201,0110,1021,2111,
