2100,0001,0101,0100,0000,0002,0200,0012,1200,0010,1000,0020,2000,0011,1100,0021,2101,0102,0201,0122,2200,0022,2201,0111,1111,1101,0121,2102,0212,1220,2002,0220,2001,0120,2011,1110,1001,0110,1011,1121,2110,1022,2202,0210,1002,0222,2222,2212,1201,1020,2020,2012,1210,1012,1211,1120,2010,1021,2121,2111,1102,0211,1122,
2100,0000,0001,0100,0002,0200,0010,1000,0011,1100,0012,1200,0020,2000,0021,2101,0120,2002,0201,0122,2202,0212,1201,0111,1101,0101,0121,2110,1001,0110,1002,0210,1010,1012,1210,1022,2200,0022,2201,0102,0211,1110,1011,1111,1102,0220,2001,1121,2102,0222,2211,1112,1220,2022,2220,2011,
2111,1100,0011,1110,1000,0000,0001,0100,0012,1201,0101,0111,1102,0200,0002,0201,0110,1001,0121,2100,0010,1010,1002,0211,1112,1200,0021,2101,0122,2200,0022,2202,0222,2201,
2100,0012,1220,2011,1100,0010,1001,0100,0021,2120,2021,2121,2102,0222,2212,1210,1020,2002,0212,1200,0001,0101,0102,0200,0020,2001,0110,1000,0022,2220,2012,1201,0120,2020,2022,2200,0000,0011,1101,0111,1102,0201,0122,2202,0210,1002,0211,
2102,0210,1012,1220,2020,2011,1120,2022,2222,2210,1010,1022,2202,0211,1102,0201,0120,2012,1201,0100,0002,0222,2221,2110,1020,2002,0200,0010,1011,1101,0101,0122,2201,0111,1122,2200,0001,0102,0212,1200,0000,0011,1112,1222,2211,
2112,1222,2200,0010,1020,2002,0212,1212,1220,2022,2221,2122,2211,1122,2220,2021,2110,1022,2222,2202,0220,2020,2000,0012,1221,2102,0200,0011,1110,1012,1200,0000,0002,0201,0110,1011,1120,2001,0111,1102,0210,1000,
2120,2011,1120,2022,2222,2220,2001,0100,0011,1122,2212,1201,0120,2012,1222,2200,0021,2102,0220,2000,0020,2020,2021,2100,0022,2202,0211,1112,1200,0010,1020,2010,1000,0012,1210,1012,1211,1111,1100,0001,0101,0102,0200,0000,0002,0222,2201,0121,2101,0111,1101,0122,2210,1021,2110,1022,2211,
2100,0000,0011,1100,0001,0102,0200,0002,0211,1101,0100,0010,1000,0012,1200,0022,2211,1102,0212,1211,1112,1201,0101,0110,1022,2200,0021,2120,2021,2101,0120,2000,0020,2001,0122,2201,0121,2102,0210,1002,0222,2202,









2100,0000,0001,0100,0002,0200,0011,1111,1120,2000,0010,1000,0012,1201,0101,0122,2200,0022,2220,2011,1100,0021,2101,0102,0210,1002,0201,0110,1001,0111,1110,1012,1200,0020,2022,2212,1210,1010,1011,1122,2201,0121,2110,1022,2221,2122,2202,
2122,
0112,1202,0202,0221,2100,0022,2200,0000,0001,0100,0002,0200,0010,1000,0011,1112,1200,0012,1210,1001,0101,0102,0212,1201,0110,1011,1100,0020,2022,2220,2000,0021,2101,0111,1110,1002,0210,1010,1012,1211,1121,2112,1212,1220,2002,0201,0120,2001,0122,2201,0121,2102,0211,1122,2202,0220,2012,1222,2210,1022,2222,2221,2120,2011,1101,1102,
0112,1202,0202,0221,2111,
0112,1202,0202,0221,2100,0000,0002,0201,0121,2101,0111,1122,2200,0001,0100,0010,1000,0011,1120,2000,0012,1200,0020,2001,0101,0120,2012,1201,0102,0200,0022,2202,0210,1001,0110,1010,1002,0211,1100,0021,2110,1011,1101,0122,2211,1111,1102,0212,1210,1022,2220,2021,2112,1222,2201,1012,1021,1110,1021,1112,1220,2020,2002,0222,2210,
